burst,frame_slot,magnitude_packed_px
007_0647,12,0.8772293029761374
007_0647,13,1.231107225224513
007_0649,1,0.4419417382415922
007_0649,2,2.019436802675439
007_0649,3,4.528123921669989
007_0649,4,6.26529378800388
007_0649,5,7.791471699878015
007_0649,6,8.155950665005276
007_0649,7,8.678277478854891
007_0649,8,8.067101400131277
007_0649,9,7.154816996262029
007_0649,10,7.716915267773776
007_0649,11,8.028513638899794
007_0649,12,8.277652520491543
007_0649,13,8.261828641408632
007_0650,1,0.8682777493406127
007_0650,2,0.6903350635742038
007_0650,3,0.4419417382415922
007_0650,4,1.1858541225631423
007_0650,5,1.0077822185373186
007_0650,6,0.8220591523728691
007_0650,7,0.6373774391990981
007_0650,8,1.1625672023586422
007_0650,9,0.9375
007_0650,10,0.2576941016011038
007_0650,11,0.7525996611745185
007_0650,12,0.9395810236483068
007_0650,13,1.0625
007_0652,1,0.6903350635742038
007_0652,2,1.0097184013377194
007_0652,3,0.8125
007_0652,4,0.1767766952966369
007_0652,5,1.207075494739248
007_0652,6,1.4388580541526672
007_0652,7,2.4906073556464094
007_0652,8,2.5928085640864427
007_0652,9,2.216768481371025
007_0652,10,1.2453036778232047
007_0652,11,2.5746662405057474
007_0652,12,2.352691278089839
007_0652,13,2.0860399085348296
007_0653,1,0.5590169943749475
007_0653,2,0.4759858191164943
007_0653,3,0.2795084971874737
007_0653,4,0.3125
007_0653,5,0.4881406047441659
007_0653,6,1.3050383136138188
007_0653,7,1.1405179744309162
007_0653,8,1.640550593550836
007_0653,9,0.3644344934278313
007_0653,10,0.9882117688026185
007_0653,11,0.22534695471649932
007_0653,12,0.5
007_0653,13,0.19764235376052372
007_0708,1,0.4550068680800324
007_0708,2,0.25
007_0708,3,0.978279740156158
007_0708,4,1.0019512213675874
007_0708,5,0.8125
007_0708,6,0.31868871959954903
007_0708,7,0.5340002340823456
007_0708,8,0.45069390943299864
007_0708,9,0.978279740156158
007_0708,10,1.375
007_0708,11,0.673145600891813
007_0708,12,0.7288689868556626
007_0708,13,1.4496766880929002
007_0712,1,0.13975424859373686
007_0712,2,0.8838834764831844
007_0712,3,1.034559084827928
007_0712,4,0.19764235376052372
007_0712,5,0.6525191568069094
007_0712,6,2.063446752402397
007_0712,7,0.2576941016011038
007_0712,8,0.4192627457812106
007_0712,9,0.3125
007_0712,10,0.5038911092686593
007_0712,11,0.9291292967074066
007_0712,12,0.7525996611745185
007_0712,13,0.1875
007_0713,1,0.39528470752104744
007_0713,2,0.125
007_0713,3,0.08838834764831845
007_0713,4,0.4419417382415922
007_0713,5,0.375
007_0713,6,0.0625
007_0713,7,0.6643841132959156
007_0713,8,0.625
007_0713,9,0.9519716382329886
007_0713,10,0.5659615711335886
007_0713,11,0.39528470752104744
007_0713,12,0.25
007_0713,13,0.25
007_0714,1,0.19764235376052372
007_0714,2,0.2651650429449553
007_0714,3,1.4169730060943293
007_0714,4,1.1057378758096332
007_0714,5,1.0915155747858112
007_0714,6,1.2405895775799505
007_0714,7,1.1405179744309162
007_0714,8,1.194060823408925
007_0714,9,1.25
007_0714,10,0.7603453162872774
007_0714,11,1.0643366478704002
007_0714,12,1.3707320124663318
007_0714,13,0.625
007_0715,1,0.0625
007_0715,2,0.8838834764831844
007_0715,3,0.0625
007_0715,4,0.7525996611745185
007_0715,5,0.5153882032022076
007_0715,6,1.0019512213675874
007_0715,7,1.0077822185373186
007_0715,8,1.2655285457072867
007_0715,9,0.9882117688026185
007_0715,10,1.0174262872562316
007_0715,11,1.1490485194281397
007_0715,12,7.978976281453655
007_0715,13,9.25021114623877
007_0718,1,0.3535533905932738
007_0718,2,0.6187184335382291
007_0718,3,0.3125
007_0718,4,0.25
007_0718,5,0.125
007_0718,6,0.5340002340823456
007_0718,7,0.5762215285808054
007_0718,8,2.1830311495716224
007_0718,9,6.276506293313184
007_0718,10,9.267298015063506
007_0718,11,9.762812094883317
007_0718,12,10.11283992012135
007_0718,13,0.4419417382415922
007_0722,1,0.125
007_0722,2,1.1127808634228036
007_0722,3,0.2576941016011038
007_0722,4,0.19764235376052372
007_0722,5,0.8338540040078959
007_0722,6,6.049922520165031
007_0722,7,6.4347688381168755
007_0722,8,6.2474994997999
007_0722,9,5.96932261651186
007_0722,10,6.483753735298712
007_0722,11,5.46651740141747
007_0722,12,6.107436553088374
007_0722,13,5.61526936130405
007_0723,1,0.2576941016011038
007_0723,2,2.003902442735175
007_0723,3,4.0945848385398
007_0723,4,5.009756106837937
007_0723,5,6.079229494763296
007_0723,6,5.1253810833927265
007_0723,7,6.112551124530575
007_0723,8,5.065585479488033
007_0723,9,6.048308131204957
007_0723,10,5.199909854987872
007_0723,11,6.26529378800388
007_0723,12,5.185993757227249
007_0723,13,6.466862647373918
007_0678,1,0.0
007_0678,2,0.7603453162872774
007_0678,3,0.4550068680800324
007_0678,4,0.08838834764831845
007_0678,5,0.9291292967074066
007_0678,6,0.8500919067959652
007_0678,7,0.08838834764831845
007_0678,8,0.6903350635742038
007_0678,9,0.8838834764831844
007_0678,10,0.8149003006503311
007_0678,11,0.19764235376052372
007_0678,12,0.1875
007_0678,13,0.5659615711335886
007_0679,1,0.31868871959954903
007_0679,2,0.25
007_0679,3,0.22534695471649932
007_0679,4,0.6987712429686843
007_0679,5,0.19764235376052372
007_0679,6,0.19764235376052372
007_0679,7,0.1875
007_0679,8,0.125
007_0679,9,0.3125
007_0679,10,0.08838834764831845
007_0679,11,0.31868871959954903
007_0679,12,0.6281172263200556
007_0679,13,1.0752906583803283
007_0680,1,0.7288689868556626
007_0680,2,0.9882117688026185
007_0680,3,0.7525996611745185
007_0680,4,0.8125
007_0680,5,0.9762812094883317
007_0680,6,0.22534695471649932
007_0680,7,1.2405895775799505
007_0680,8,0.125
007_0680,9,0.8149003006503311
007_0680,10,0.9457966219013473
007_0680,11,1.0077822185373186
007_0680,12,1.0019512213675874
007_0680,13,0.6875
007_0681,1,0.13975424859373686
007_0681,2,0.8705242673240075
007_0681,3,0.3801726581436387
007_0681,4,0.08838834764831845
007_0681,5,0.0625
007_0681,6,0.19764235376052372
007_0681,7,0.2576941016011038
007_0681,8,0.22534695471649932
007_0681,9,0.3801726581436387
007_0681,10,0.1875
007_0681,11,0.08838834764831845
007_0681,12,0.2576941016011038
007_0681,13,0.2576941016011038
007_0682,1,0.31868871959954903
007_0682,2,0.8948638164547721
007_0682,3,1.2823927830426995
007_0682,4,0.6987712429686843
007_0682,5,0.19764235376052372
007_0682,6,1.3287682265918312
007_0682,7,0.673145600891813
007_0682,8,1.3806701271484076
007_0682,9,1.034559084827928
007_0682,10,0.7730823048033113
007_0682,11,0.8838834764831844
007_0682,12,0.19764235376052372
007_0682,13,0.8385254915624212
007_0683,1,1.0752906583803283
007_0683,2,0.8149003006503311
007_0683,3,0.8772293029761374
007_0683,4,0.7603453162872774
007_0683,5,0.8705242673240075
007_0683,6,1.0625
007_0683,7,0.875
007_0683,8,0.8772293029761374
007_0683,9,0.8948638164547721
007_0683,10,7.856625388804026
007_0683,11,9.178992659872868
007_0683,12,7.725010113261988
007_0683,13,1.4265890263141658
007_0684,1,1.0307764064044151
007_0684,2,0.8838834764831844
007_0684,3,0.5590169943749475
007_0684,4,0.2651650429449553
007_0684,5,7.47312894643201
007_0684,6,7.609872288678701
007_0684,7,6.276506293313184
007_0684,8,3.662521330995903
007_0684,9,0.8149003006503311
007_0684,10,0.8125
007_0684,11,0.4419417382415922
007_0684,12,1.0307764064044151
007_0684,13,0.8149003006503311
007_0686,1,0.5762215285808054
007_0686,2,0.7315437444199766
007_0686,3,0.2795084971874737
007_0686,4,0.2795084971874737
007_0686,5,0.1875
007_0686,6,0.8408515029421069
007_0686,7,1.0
007_0686,8,1.1524430571616109
007_0686,9,2.114865539461079
007_0686,10,1.7511157157652375
007_0686,11,1.8915932438026946
007_0686,12,1.8027756377319946
007_0686,13,1.346291201783626
007_0654,1,1.194060823408925
007_0654,2,0.1875
007_0654,3,0.8682777493406127
007_0654,4,1.2405895775799505
007_0654,5,1.1405179744309162
007_0654,6,1.453712918701626
007_0654,7,1.3005407529178008
007_0654,8,1.352081728298996
007_0654,9,0.75
007_0654,10,1.688657010763287
007_0654,11,1.4750529651507434
007_0654,12,2.564785566085399
007_0654,13,1.4169730060943293
007_0655,1,0.875
007_0655,2,1.1267347735824966
007_0655,3,4.21678194835825
007_0655,4,7.670204120491188
007_0655,5,8.277652520491543
007_0655,6,9.193238004098447
007_0655,7,9.280566052240564
007_0655,8,9.206188475693946
007_0655,9,8.338540040078959
007_0655,10,8.140610004784653
007_0655,11,7.323442667216014
007_0655,12,2.0953818267800264
007_0655,13,0.9375
007_0656,1,0.22534695471649932
007_0656,2,1.3050383136138188
007_0656,3,2.2150056433336687
007_0656,4,3.0631376887107113
007_0656,5,1.8168052317185792
007_0656,6,0.6903350635742038
007_0656,7,0.5659615711335886
007_0656,8,1.511673327805978
007_0656,9,1.1405179744309162
007_0656,10,1.2655285457072867
007_0656,11,1.0019512213675874
007_0656,12,0.13975424859373686
007_0656,13,0.19764235376052372
007_0662,1,1.0019512213675874
007_0662,2,0.6987712429686843
007_0662,3,1.5625
007_0662,4,3.365728004459065
007_0662,5,5.084059032898812
007_0662,6,5.950643347571757
007_0662,7,6.673466584167482
007_0662,8,7.274205283053263
007_0662,9,7.43986306997649
007_0662,10,7.391929720986259
007_0662,11,7.533778102652081
007_0662,12,7.274205283053263
007_0662,13,7.45192928039444
007_0663,1,1.2374368670764582
007_0663,2,0.9375
007_0663,3,0.9375
007_0663,4,1.0625
007_0663,5,1.0019512213675874
007_0663,6,1.288470508005519
007_0663,7,1.1075028216668343
007_0663,8,1.938507802408853
007_0663,9,1.5823736126465204
007_0663,10,2.1009670392464512
007_0663,11,2.696206826265374
007_0663,12,2.8284271247461903
007_0663,13,2.918154382482188
007_0665,1,0.9395810236483068
007_0665,2,0.2576941016011038
007_0665,3,1.0789172813520043
007_0665,4,0.9100137361600648
007_0665,5,0.7315437444199766
007_0665,6,0.9519716382329886
007_0665,7,0.5376453291901642
007_0665,8,1.5934435979977453
007_0665,9,0.31868871959954903
007_0665,10,2.1009670392464512
007_0665,11,0.9702609185162515
007_0665,12,0.673145600891813
007_0665,13,1.194060823408925
007_0667,1,1.1490485194281397
007_0667,2,0.9457966219013473
007_0667,3,1.0174262872562316
007_0667,4,1.288470508005519
007_0667,5,2.125
007_0667,6,2.4906073556464094
007_0667,7,2.2334460481507046
007_0667,8,2.000976324197765
007_0667,9,2.3758222260935264
007_0667,10,2.0175015489461217
007_0667,11,2.000976324197765
007_0667,12,1.7600159800410904
007_0667,13,1.4710752869924775
007_0668,1,0.13975424859373686
007_0668,2,0.25
007_0668,3,0.8125
007_0668,4,0.6155536126122565
007_0668,5,0.2576941016011038
007_0668,6,0.6987712429686843
007_0668,7,0.2576941016011038
007_0668,8,0.7525996611745185
007_0668,9,0.25
007_0668,10,1.2655285457072867
007_0668,11,1.288470508005519
007_0668,12,1.1319231422671772
007_0668,13,1.0680004681646913
007_0755,1,0.3801726581436387
007_0755,2,1.1267347735824966
007_0755,3,0.9375
007_0755,4,1.0019512213675874
007_0755,5,1.5524677935467777
007_0755,6,2.201739369226067
007_0755,7,2.3930237148845808
007_0755,8,2.6078307556281333
007_0755,9,2.9613394351205335
007_0755,10,3.226477374785077
007_0755,11,3.978457615709887
007_0755,12,4.198679107767108
007_0755,13,3.4573291714848327
007_0756,1,1.0606601717798212
007_0756,2,0.8705242673240075
007_0756,3,1.288470508005519
007_0756,4,0.3365728004459065
007_0756,5,0.9457966219013473
007_0756,6,0.2576941016011038
007_0756,7,0.9395810236483068
007_0756,8,0.9457966219013473
007_0756,9,1.4169730060943293
007_0756,10,1.3707320124663318
007_0756,11,1.2405895775799505
007_0756,12,1.0933034802834938
007_0756,13,0.6281172263200556
007_0757,1,0.676040864149498
007_0757,2,0.625
007_0757,3,0.9395810236483068
007_0757,4,0.6373774391990981
007_0757,5,1.1319231422671772
007_0757,6,0.5340002340823456
007_0757,7,1.0077822185373186
007_0757,8,0.9702609185162515
007_0757,9,0.4759858191164943
007_0757,10,0.08838834764831845
007_0757,11,0.5762215285808054
007_0757,12,1.1267347735824966
007_0757,13,0.6987712429686843
007_0758,1,0.7730823048033113
007_0758,2,1.7600159800410904
007_0758,3,2.1478550346799477
007_0758,4,0.4192627457812106
007_0758,5,0.7603453162872774
007_0758,6,3.0471554358122264
007_0758,7,2.824280881923751
007_0758,8,3.410118216425935
007_0758,9,3.363986660199472
007_0758,10,3.074593469062211
007_0758,11,3.2173844190584378
007_0758,12,2.209708691207961
007_0758,13,3.1850480765602267
007_0759,1,1.875
007_0759,2,1.7611253504506714
007_0759,3,1.6213902213841058
007_0759,4,1.4644218142324976
007_0759,5,1.5774286830154953
007_0759,6,1.9852975217835738
007_0759,7,1.6007810593582121
007_0759,8,1.505199322349037
007_0759,9,1.9253652250936704
007_0759,10,2.699102860211148
007_0759,11,1.505199322349037
007_0759,12,1.6500473478055107
007_0759,13,2.362632271429475
007_0760,1,0.8385254915624212
007_0760,2,2.4598335817693036
007_0760,3,5.987617430998744
007_0760,4,5.515956965930753
007_0760,5,7.132945131570829
007_0760,6,6.4653523685875
007_0760,7,6.621756281380341
007_0760,8,7.141975392004652
007_0760,9,4.557360118533535
007_0760,10,7.526256124395449
007_0760,11,7.30073840443554
007_0760,12,7.412247044587761
007_0760,13,5.79904356338181
007_0761,1,0.22534695471649932
007_0761,2,0.19764235376052372
007_0761,3,0.2795084971874737
007_0761,4,0.9375
007_0761,5,0.45069390943299864
007_0761,6,0.19764235376052372
007_0761,7,0.5625
007_0761,8,0.6903350635742038
007_0761,9,0.4881406047441659
007_0761,10,0.3125
007_0761,11,0.125
007_0761,12,1.0698276730389806
007_0761,13,0.8149003006503311
007_0762,1,1.9039432764659772
007_0762,2,2.180345442814051
007_0762,3,1.3707320124663318
007_0762,4,1.7600159800410904
007_0762,5,1.6500473478055107
007_0762,6,2.3226130220077557
007_0762,7,3.623922253581056
007_0762,8,4.47431908227386
007_0762,9,4.0697051490249265
007_0762,10,3.0650499588098072
007_0762,11,1.688657010763287
007_0762,12,2.2088246308840365
007_0762,13,2.1396553460779613
007_0787,1,0.0625
007_0787,2,0.7126096406869612
007_0787,3,1.0402073110683274
007_0787,4,1.3764197215965774
007_0787,5,1.3375584099395434
007_0787,6,1.505199322349037
007_0787,7,1.25
007_0787,8,1.1792476415070754
007_0787,9,1.7600159800410904
007_0787,10,1.938507802408853
007_0787,11,0.5659615711335886
007_0787,12,1.9415280708761333
007_0787,13,1.9253652250936704
007_0788,1,0.9013878188659973
007_0788,2,0.6903350635742038
007_0788,3,0.6373774391990981
007_0788,4,1.0077822185373186
007_0788,5,1.956559480312316
007_0788,6,0.3365728004459065
007_0788,7,0.7315437444199766
007_0788,8,1.986281072758838
007_0788,9,0.9457966219013473
007_0788,10,1.0752906583803283
007_0788,11,1.189143599402528
007_0788,12,0.08838834764831845
007_0788,13,1.0606601717798212
007_0789,1,0.19764235376052372
007_0789,2,0.4419417382415922
007_0789,3,0.1875
007_0789,4,0.6903350635742038
007_0789,5,1.0
007_0789,6,1.189143599402528
007_0789,7,1.1267347735824966
007_0789,8,1.938507802408853
007_0789,9,1.8125
007_0789,10,1.5461646096066226
007_0789,11,2.240431041116865
007_0789,12,1.75
007_0789,13,2.8069389466107024
007_0790,1,1.2453036778232047
007_0790,2,0.5762215285808054
007_0790,3,1.2577882373436318
007_0790,4,1.6793786053180504
007_0790,5,2.3057333432120894
007_0790,6,2.6531231595988904
007_0790,7,2.3226130220077557
007_0790,8,2.320088899158823
007_0790,9,3.120621933204982
007_0790,10,3.0168795965367927
007_0790,11,1.453712918701626
007_0790,12,2.1396553460779613
007_0790,13,2.6487025125521364
007_0791,1,0.7126096406869612
007_0791,2,0.9560661587986472
007_0791,3,0.7551903733496608
007_0791,4,0.7603453162872774
007_0791,5,0.08838834764831845
007_0791,6,0.6987712429686843
007_0791,7,0.6987712429686843
007_0791,8,1.1075028216668343
007_0791,9,1.2823927830426995
007_0791,10,2.2508678881711384
007_0791,11,1.5206906325745548
007_0791,12,0.9762812094883317
007_0791,13,1.4252192813739224
007_0792,1,0.625
007_0792,2,0.125
007_0792,3,0.8125
007_0792,4,1.7432907101226691
007_0792,5,2.012655273513077
007_0792,6,2.6516504294495533
007_0792,7,2.7457353295610996
007_0792,8,3.145557383040405
007_0792,9,1.9172327062722458
007_0792,10,3.5189220650648116
007_0792,11,3.657718722099883
007_0792,12,3.74426645018754
007_0792,13,4.331930862790864
007_0793,1,0.4419417382415922
007_0793,2,0.31868871959954903
007_0793,3,1.3707320124663318
007_0793,4,0.6643841132959156
007_0793,5,0.25
007_0793,6,0.0
007_0793,7,0.5659615711335886
007_0793,8,0.08838834764831845
007_0793,9,1.3287682265918312
007_0793,10,0.8772293029761374
007_0793,11,1.9172327062722458
007_0793,12,0.2795084971874737
007_0793,13,1.200585794518659
007_0794,1,0.13975424859373686
007_0794,2,1.286953767623375
007_0794,3,0.7831227553838542
007_0794,4,1.0915155747858112
007_0794,5,1.9465514377996795
007_0794,6,0.13975424859373686
007_0794,7,1.3005407529178008
007_0794,8,2.1875
007_0794,9,1.9465514377996795
007_0794,10,1.7677669529663689
007_0794,11,1.688657010763287
007_0794,12,2.3799290955824715
007_0794,13,2.2114757516192665
007_0764,1,0.125
007_0764,2,1.0643366478704002
007_0764,3,1.6817030058842137
007_0764,4,1.4644218142324976
007_0764,5,1.9131534831267458
007_0764,6,1.986281072758838
007_0764,7,2.165965431395432
007_0764,8,2.6700011704117284
007_0764,9,1.8645542362720373
007_0764,10,1.9253652250936704
007_0764,11,2.0348525745124633
007_0764,12,1.2823927830426995
007_0764,13,0.8338540040078959
007_0765,1,1.213530489934225
007_0765,2,1.3258252147247767
007_0765,3,1.5026019100214134
007_0765,4,2.5287410405179886
007_0765,5,5.721737607580411
007_0765,6,6.19727762812027
007_0765,7,5.970304117044625
007_0765,8,6.067652449671125
007_0765,9,5.3945864067600215
007_0765,10,6.680486977009984
007_0765,11,6.10455772353739
007_0765,12,5.7513585351636705
007_0765,13,6.192863836707537
007_0766,1,1.3184389443580617
007_0766,2,2.625
007_0766,3,2.2508678881711384
007_0766,4,3.2027819938297393
007_0766,5,3.0058536641027622
